Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC_Out,AC_out,Electricity
8,18,18,238,39,34.6,5.3,49.031,35.052,319.358,257.784,2.733349974
8,18,19,16,3,33.9,4.6,2.91,33.074,24.072,0,2.703260039
8,18,20,0,0,32.8,4.6,0,32.8,0,0,2.588659409
8,18,21,0,0,31.7,4.6,0,31.7,0,0,2.137761208
8,18,22,0,0,30.6,4.6,0,30.6,0,0,1.729941102
8,18,23,0,0,29.7,3.9,0,29.7,0,0,1.337149845
8,19,0,0,0,28.7,3.3,0,28.7,0,0,1.178215994
8,19,1,0,0,27.8,2.6,0,27.8,0,0,1.031977284
8,19,2,0,0,26.3,3.1,0,26.3,0,0,0.918955212
8,19,3,0,0,24.8,3.6,0,24.8,0,0,0.832763133
8,19,4,0,0,23.3,4.1,0,23.3,0,0,0.818945061
8,19,5,1,1,24.4,4.3,0.97,23.131,8.414,0,0.984749006
8,19,6,251,34,25.6,4.4,41.308,25.222,278.975,218.168,1.223728129
8,19,7,600,66,26.7,4.6,243.123,30.556,1761.061,1668.446,1.174616026
8,19,8,722,93,29.1,4.3,477.636,38.378,3705.795,3560.087,1.197864974
8,19,9,731,128,31.5,3.9,666.72,45.506,5136.409,4943.415,1.528040707
8,19,10,817,148,33.9,3.6,876.989,53.035,6537.696,6291.622,1.692184081
8,19,11,797,220,34.5,3.6,1017.01,56.912,7433.296,7149.792,1.851611334
8,19,12,731,335,35,3.6,1094.638,59.245,7898.69,7594.656,2.044762746
8,19,13,670,372,35.6,3.6,1048.946,59.042,7576.763,7287.009,2.290737133
8,19,14,140,391,35.8,4.3,519.895,47.419,3998.267,3843.459,2.519362817
8,19,15,389,356,35.9,5,646.459,48.296,4928.844,4743.143,2.825264855
8,19,16,85,287,36.1,5.7,325.309,42.049,2557.69,2444.885,3.297876348
8,19,17,156,126,35,5.3,169.091,37.805,1299.5,1217.594,3.153878103
8,19,18,103,39,33.9,5,41.268,34.05,304.836,243.539,2.940712826
8,19,19,1,1,32.8,4.6,0.97,31.885,8.071,0,2.873150373
8,19,20,0,0,32.2,4.4,0,32.2,0,0,2.791983965
8,19,21,0,0,31.7,4.3,0,31.7,0,0,2.346280325
8,19,22,0,0,31.1,4.1,0,31.1,0,0,1.906472964
8,19,23,0,0,30.7,3.9,0,30.7,0,0,1.493277125
8,20,0,0,0,30.4,3.8,0,30.4,0,0,1.288667741
8,20,1,0,0,30,3.6,0,30,0,0,1.165339735
8,20,2,0,0,29.4,3.1,0,29.4,0,0,1.088403821
8,20,3,0,0,28.9,2.6,0,28.9,0,0,1.039185119
8,20,4,0,0,28.3,2.1,0,28.3,0,0,1.05691544
8,20,5,0,0,28.9,2.1,0,28.9,0,0,1.238405146
8,20,6,8,37,29.4,2.1,34.872,28.842,292.116,231.06,1.56421948
8,20,7,65,139,30,2.1,151.467,32.633,1226.367,1146.091,1.446957763
8,20,8,363,246,31.3,1.9,435.901,41.856,3380.861,3244.921,1.448132708
8,20,9,541,250,32.6,1.7,651.745,49.939,4915.694,4730.451,1.775384583
8,20,10,691,222,33.9,1.5,845.898,57.395,6158.349,5927.305,1.892427781
8,20,11,751,238,35.2,2.4,991.222,59.755,7130.987,6860.422,2.086033081
8,20,12,766,243,36.5,3.2,1038.414,60.353,7446.493,7162.417,2.332392344
8,20,13,757,238,37.8,4.1,999.286,59.174,7212.58,6938.554,2.64035415
8,20,14,725,224,37.8,4.1,881.77,56.788,6441.731,6199.505,2.863163356
8,20,15,671,197,37.8,4.1,700.306,52.966,5193.691,4998.658,3.212542065
8,20,16,576,158,37.8,4.1,469.778,47.983,3499.14,3359.687,3.734483568
8,20,17,397,107,37.1,3.9,226.612,41.935,1625.557,1536.161,3.609611151
8,20,18,91,46,36.3,3.8,46.866,36.821,350.966,288.787,3.399690904
8,20,19,0,1,35.6,3.6,0.97,34.719,7.96,0,3.312819361
8,20,20,0,0,33.9,2.9,0,33.9,0,0,3.092011544
8,20,21,0,0,32.3,2.2,0,32.3,0,0,2.515980447
8,20,22,0,0,30.6,1.5,0,30.6,0,0,1.971661857
8,20,23,0,0,30.4,2,0,30.4,0,0,1.529810307
8,21,0,0,0,30.2,2.6,0,30.2,0,0,1.300314767
8,21,1,0,0,30,3.1,0,30,0,0,1.167221549
8,21,2,0,0,28.1,2.8,0,28.1,0,0,1.035231088
8,21,3,0,0,26.3,2.4,0,26.3,0,0,0.929910848
8,21,4,0,0,24.4,2.1,0,24.4,0,0,0.895623794
8,21,5,1,1,25.9,2.3,0.97,24.358,8.366,0,1.088152307
8,21,6,287,31,27.4,2.4,40.626,26.948,260.871,200.407,1.307375139
8,21,7,634,60,28.9,2.6,248.143,33.729,1760.092,1667.501,1.261770161
8,21,8,779,85,31.1,2.9,499.798,42.156,3799.883,3651.28,1.290075608
8,21,9,852,105,33.4,3.3,728.48,49.544,5491.305,5285.5,1.708446366
8,21,10,894,118,35.6,3.6,909.365,55.496,6688.229,6436.055,1.875807273
8,21,11,916,126,37.1,4.3,1025.23,58.449,7429.552,7146.21,2.103793037
8,21,12,926,129,38.5,5,1069.072,59.659,7696.335,7401.318,2.402078971
8,21,13,922,126,40,5.7,1033.121,59.128,7458.528,7173.929,2.773930095
8,21,14,903,119,40,5.5,922.164,57.487,6708.974,6455.953,3.070536981
8,21,15,860,106,40,5.4,740.513,54.23,5445.588,5241.458,3.462299458
8,21,16,789,86,40,5.2,511.953,50.034,3742.043,3595.223,3.997471605
8,21,17,649,61,39.3,4.7,258.888,44.557,1749.226,1656.895,3.921855293
8,21,18,314,32,38.5,4.1,45.622,39.111,267.898,207.301,3.721400944
8,21,19,3,1,37.8,3.6,0.97,37.007,7.87,0,3.62571763
8,21,20,0,0,36.1,3.3,0,36.1,0,0,3.373784657
8,21,21,0,0,34.5,2.9,0,34.5,0,0,2.785845387
8,21,22,0,0,32.8,2.6,0,32.8,0,0,2.223154063
8,21,23,0,0,32.2,2.8,0,32.2,0,0,1.744617685
8,22,0,0,0,31.7,2.9,0,31.7,0,0,1.487755349
8,22,1,0,0,31.1,3.1,0,31.1,0,0,1.321345603
8,22,2,0,0,29.1,3.3,0,29.1,0,0,1.16170611
8,22,3,0,0,27,3.4,0,27,0,0,1.02727375
8,22,4,0,0,25,3.6,0,25,0,0,0.974365563
8,22,5,0,0,26.3,3.6,0,26.3,0,0,1.162648912
8,22,6,252,32,27.6,3.6,40.012,27.21,266.013,205.451,1.368102765
8,22,7,609,64,28.9,3.6,244.145,33.187,1743.021,1650.839,1.309973604
8,22,8,761,92,31.1,3.3,497.831,41.672,3797.317,3648.793,1.333222845
8,22,9,842,113,33.4,2.9,732.533,50.277,5501.329,5295.156,1.747155674
8,22,10,885,128,35.6,2.6,912.032,57.586,6631.087,6381.238,1.905998853
8,22,11,907,136,37.6,3.3,1026.908,60.811,7343.706,7064.068,2.164723708
8,22,12,913,139,39.7,3.9,1066.206,62.685,7545.288,7256.911,2.546671658
8,22,13,908,137,41.7,4.6,1030.429,62.86,7283.643,7006.583,3.035373213
8,22,14,887,128,41.7,4.6,916.675,60.654,6551.905,6305.258,3.407975976
8,22,15,850,114,41.7,4.6,743.296,57.166,5378.882,5177.182,3.872082111
8,22,16,777,93,41.7,4.6,511.59,52.41,3693.018,3547.7,4.094805461
8,22,17,625,65,40.6,4.6,253.7,45.837,1706.135,1614.833,4.114212762
8,22,18,276,34,39.4,4.6,44.895,39.98,275.386,214.647,4.050666647
8,22,19,2,1,38.3,4.6,0.97,37.585,7.847,0,3.892583713
8,22,20,0,0,36.1,3.8,0,36.1,0,0,3.526887303
8,22,21,0,0,33.9,2.9,0,33.9,0,0,2.810143383
8,22,22,0,0,31.7,2.1,0,31.7,0,0,2.177008416
8,22,23,0,0,29.7,2.3,0,29.7,0,0,1.614269642
8,23,0,0,0,27.6,2.4,0,27.6,0,0,1.280712032
8,23,1,0,0,25.6,2.6,0,25.6,0,0,1.055873739
8,23,2,0,0,25.2,2.4,0,25.2,0,0,0.941083038
8,23,3,0,0,24.8,2.3,0,24.8,0,0,0.862300369
8,23,4,0,0,24.4,2.1,0,24.4,0,0,0.859557792
8,23,5,0,0,25.7,2.8,0,25.7,0,0,1.08152349
8,23,6,309,28,27,3.4,39.151,26.564,241.616,181.514,1.264277711
8,23,7,659,55,28.3,4.1,250.639,32.539,1779.694,1686.632,1.209093971
8,23,8,800,79,30.7,3.9,505.131,40.887,3863.067,3712.502,1.236327235
8,23,9,870,98,33.2,3.8,734.945,48.789,5561.815,5353.415,1.640580135
8,23,10,907,110,35.6,3.6,913.149,55.586,6712.676,6459.503,1.817728904
8,23,11,933,117,37.1,3.9,1032.924,59.283,7450.498,7166.248,2.057164617
8,23,12,942,120,38.5,4.3,1075.927,61.007,7687.038,7392.432,2.360871079
8,23,13,940,118,40,4.6,1041.813,61.417,7424.83,7141.692,2.745740074
8,23,14,900,132,40.4,4.6,931.503,59.666,6694.88,6442.435,3.116433986
8,23,15,842,138,40.7,4.6,761.165,56.534,5528.595,5321.419,3.55087466
8,23,16,750,125,41.1,4.6,528.638,52.164,3829.596,3680.072,4.059945292
8,23,17,629,74,40,3.6,262.649,45.945,1771.598,1678.731,4.079699535
8,23,18,306,32,38.9,2.5,43.843,39.691,261.327,200.854,3.917860526
8,23,19,1,1,37.8,1.5,0.97,36.782,7.879,0,3.755282915
8,23,20,0,0,36.9,2,0,36.9,0,0,3.52699373
8,23,21,0,0,35.9,2.6,0,35.9,0,0,2.944804645
8,23,22,0,0,35,3.1,0,35,0,0,2.402574647
8,23,23,0,0,33.3,3.3,0,33.3,0,0,1.847247085
8,24,0,0,0,31.7,3.4,0,31.7,0,0,1.519223146
8,24,1,0,0,30,3.6,0,30,0,0,1.29736189
8,24,2,0,0,28.7,4.1,0,28.7,0,0,1.153762856
8,24,3,0,0,27.4,4.7,0,27.4,0,0,1.043495128
8,24,4,0,0,26.1,5.2,0,26.1,0,0,1.010289064
8,24,5,0,0,27.2,4.7,0,27.2,0,0,1.169540932
8,24,6,373,24,28.3,4.1,39.936,27.952,225.577,165.776,1.398650538
8,24,7,708,45,29.4,3.6,254.89,33.934,1780.501,1687.42,1.342626922
8,24,8,835,65,31.1,3.6,508.436,41.636,3867.885,3717.17,1.350801031
8,24,9,900,80,32.7,3.6,738.165,48.638,5589.181,5379.768,1.713919657
8,24,10,935,91,34.4,3.6,918.122,54.516,6788.609,6532.324,1.840306412
8,24,11,953,98,35.5,3.9,1032.739,57.723,7514.214,7227.193,2.01122118
8,24,12,962,100,36.7,4.3,1075.169,59.231,7758.811,7461.024,2.241103215
8,24,13,959,98,37.8,4.6,1039.085,59.202,7498.326,7211.997,2.516423435
8,24,14,921,113,38.2,4.3,929.748,57.89,6748.494,6493.855,2.804229232
8,24,15,854,132,38.5,3.9,762.762,55.271,5577.728,5368.739,3.17673505
8,24,16,765,120,38.9,3.6,530.297,50.957,3863.147,3712.58,3.820743151
8,24,17,616,84,38,3.9,267.455,43.831,1833.02,1738.671,3.717201884
8,24,18,241,38,37,4.3,45.275,37.551,296.284,235.149,3.54072824
8,24,19,0,0,36.1,4.6,0,36.1,0,0,3.416051507
8,24,20,0,0,34.6,3.1,0,34.6,0,0,3.194312267
8,24,21,0,0,33.2,1.5,0,33.2,0,0,2.621021846
8,24,22,0,0,31.7,0,0,31.7,0,0,2.08689841
8,24,23,0,0,30.6,1.4,0,30.6,0,0,1.598934134
8,25,0,0,0,29.4,2.7,0,29.4,0,0,1.322451848
8,25,1,0,0,28.3,4.1,0,28.3,0,0,1.145085307
8,25,2,0,0,27.2,3.9,0,27.2,0,0,1.024240197
8,25,3,0,0,26.1,3.8,0,26.1,0,0,0.932405385
8,25,4,0,0,25,3.6,0,25,0,0,0.915848563
8,25,5,0,0,25.9,3.6,0,25.9,0,0,1.073068207
8,25,6,249,31,26.9,3.6,40.131,26.593,265.164,204.619,1.299706822
8,25,7,617,62,27.8,3.6,244.944,32.084,1755.429,1662.95,1.233871448
8,25,8,771,89,29.6,4.1,500.838,39.516,3861.531,3711.014,1.235237874
8,25,9,846,110,31.5,4.7,733.391,45.935,5635.392,5424.264,1.56708068
8,25,10,887,124,33.3,5.2,910.63,50.618,6876.996,6617.063,1.697328029
8,25,11,908,132,34.1,5.5,1024.369,53.18,7641.462,7348.866,1.828173392
8,25,12,914,134,34.8,5.9,1062.031,53.934,7891.364,7587.659,1.984866938
8,25,13,904,132,35.6,6.2,1020.432,53.544,7597.073,7306.429,2.182884571
8,25,14,754,168,35.8,5,844.462,52.714,6306.72,6069.855,2.38453134
8,25,15,741,156,35.9,3.8,706.094,51.516,5272.017,5074.179,2.684961173
8,25,16,458,155,36.1,2.6,400.874,46.367,3014.053,2888.708,3.181687313
8,25,17,586,78,35.4,3.1,251.522,41.032,1744.516,1652.299,3.1198622
8,25,18,135,41,34.6,3.6,43.311,35.053,315.067,253.575,3.001383642
8,25,19,0,0,33.9,4.1,0,33.9,0,0,2.995021862
8,25,20,0,0,33.2,4.8,0,33.2,0,0,2.928897228
8,25,21,0,0,32.4,5.5,0,32.4,0,0,2.476310963
8,25,22,0,0,31.7,6.2,0,31.7,0,0,2.032022612
8,25,23,0,0,30.2,5.3,0,30.2,0,0,1.558774596
8,26,0,0,0,28.7,4.5,0,28.7,0,0,1.285481362
8,26,1,0,0,27.2,3.6,0,27.2,0,0,1.103899124
8,26,2,0,0,26.1,3.3,0,26.1,0,0,0.989133599
8,26,3,0,0,25,2.9,0,25,0,0,0.906787064
8,26,4,0,0,23.9,2.6,0,23.9,0,0,0.89819638
8,26,5,0,0,24.6,2.2,0,24.6,0,0,1.062971247
8,26,6,11,29,25.4,1.9,27.863,24.626,236.529,176.523,1.305924517
8,26,7,223,130,26.1,1.5,192.879,30.022,1517.054,1430.191,1.233167185
8,26,8,219,265,28,1.5,377.77,37.757,3010.56,2885.313,1.239391316
8,26,9,304,306,29.8,1.5,533.895,44.43,4153.68,3993.918,1.513502542
8,26,10,539,340,31.7,1.5,832.583,54.572,6158.189,5927.151,1.679851543
8,26,11,527,409,32.8,2.5,947.758,56.151,6956.61,6693.368,1.865758282
8,26,12,645,353,33.9,3.6,1029.049,56.708,7530.943,7243.192,2.0771684
8,26,13,633,340,35,4.6,980.68,55.263,7233.33,6958.419,2.327982119
8,26,14,635,256,35,5.5,832.616,50.737,6285.971,6049.925,2.521363718
8,26,15,614,226,35,6.3,681.816,46.807,5225.175,5029.017,2.824074685
8,26,16,511,158,35,7.2,430.836,41.78,3312.441,3178.512,3.258218328
8,26,17,368,101,33.3,6.7,208.019,36.424,1527.81,1440.698,3.081669453
8,26,18,59,38,31.7,6.2,37.529,31.736,294.834,233.727,2.847701566
8,26,19,0,0,30,5.7,0,30,0,0,2.752213334
8,26,20,0,0,29.3,4.3,0,29.3,0,0,2.661958948
8,26,21,0,0,28.5,2.9,0,28.5,0,0,2.194607766
8,26,22,0,0,27.8,1.5,0,27.8,0,0,1.73464495
8,26,23,0,0,27.4,1.9,0,27.4,0,0,1.310791967
8,27,0,0,0,27.1,2.2,0,27.1,0,0,1.099378827
8,27,1,0,0,26.7,2.6,0,26.7,0,0,0.972963635
8,27,2,0,0,26.3,3.3,0,26.3,0,0,0.902324666
8,27,3,0,0,26,3.9,0,26,0,0,0.862286518
8,27,4,0,0,25.6,4.6,0,25.6,0,0,0.893919229
8,27,5,0,0,26.3,5,0,26.3,0,0,1.118354629
8,27,6,58,38,27.1,5.3,37.803,26.793,303.719,242.443,1.349774262
8,27,7,515,71,27.8,5.7,224.467,30.908,1641.004,1551.245,1.304476338
8,27,8,604,147,29.3,5.9,472.554,37.015,3714.217,3568.251,1.328549419
8,27,9,870,88,30.7,6,725.745,43.094,5657.372,5445.425,1.648340598
8,27,10,668,134,32.2,6.2,734.774,44.845,5720.779,5506.463,1.753874862
8,27,11,879,112,33.1,5.7,975.769,50.694,7376.907,7095.84,1.868207675
8,27,12,900,132,34.1,5.1,1045.683,54.495,7746.187,7448.961,2.013122059
8,27,13,829,181,35,4.6,1004.428,55.745,7388.596,7107.025,2.203234029
8,27,14,839,135,35.2,3.6,883.429,55.091,6512.022,6266.981,2.413872027
8,27,15,882,84,35.4,2.5,726.994,53.796,5353.543,5152.762,2.745122899
8,27,16,809,73,35.6,1.5,500.949,50.461,3639.159,3495.484,3.017642288
8,27,17,660,51,34.7,2,243.894,41.311,1646.302,1556.418,3.121485147
8,27,18,299,26,33.7,2.6,37.859,34.076,222.971,163.22,3.056720457
8,27,19,0,0,32.8,3.1,0,32.8,0,0,3.045708997
8,27,20,0,0,31.3,3.1,0,31.3,0,0,2.906809264
8,27,21,0,0,29.8,3.1,0,29.8,0,0,2.371798841
8,27,22,0,0,28.3,3.1,0,28.3,0,0,1.846974811
8,27,23,0,0,27.9,2.8,0,27.9,0,0,1.399955424
8,28,0,0,0,27.6,2.4,0,27.6,0,0,1.164960768
8,28,1,0,0,27.2,2.1,0,27.2,0,0,1.023656804
8,28,2,0,0,26.3,1.4,0,26.3,0,0,0.924070557
8,28,3,0,0,25.3,0.7,0,25.3,0,0,0.848645345
8,28,4,0,0,24.4,0,0,24.4,0,0,0.849202531
8,28,5,0,0,25.2,0,0,25.2,0,0,1.026752103
8,28,6,11,41,25.9,0,38.473,24.981,327.266,265.541,1.237628042
8,28,7,58,112,26.7,0,124.483,29.852,1019.454,943.692,1.165303445
8,28,8,120,273,28.7,0.5,331.24,39.017,2637.364,2522.421,1.169968021
8,28,9,310,375,30.8,1,609.081,48.815,4633.4,4457.827,1.504055131
8,28,10,125,441,32.8,1.5,553.313,48.679,4227.292,4065.154,1.657012147
8,28,11,48,473,33.5,1.9,525.321,47.525,4039.41,3883.299,1.837527793
8,28,12,24,521,34.3,2.2,538.963,47.996,4134.123,3974.989,2.045352953
8,28,13,109,309,35,2.6,422.8,45.361,3287.944,3154.731,2.21265983
8,28,14,96,433,35.6,2.9,519.208,47.522,3991.198,3836.614,2.428782319
8,28,15,300,296,36.1,3.3,519.935,47.77,3974.282,3820.231,2.705677463
8,28,16,14,261,36.7,3.6,259.43,42.483,2044.968,1945.407,3.282475056
8,28,17,7,140,34.3,4.3,135.164,36.618,1095.769,1018.359,3.07338262
8,28,18,10,40,31.8,5,37.366,31.757,308.141,246.781,2.79679651
8,28,19,0,0,29.4,5.7,0,29.4,0,0,2.675292856
8,28,20,0,0,29,5.2,0,29,0,0,2.609244688
8,28,21,0,0,28.7,4.6,0,28.7,0,0,2.184732938
8,28,22,0,0,28.3,4.1,0,28.3,0,0,1.768121741
8,28,23,0,0,27.9,3.8,0,27.9,0,0,1.364521238
8,29,0,0,0,27.6,3.4,0,27.6,0,0,1.160763842
8,29,1,0,0,27.2,3.1,0,27.2,0,0,1.038679091
8,29,2,0,0,27,3.1,0,27,0,0,0.9752673
8,29,3,0,0,26.9,3.1,0,26.9,0,0,0.941276156
8,29,4,0,0,26.7,3.1,0,26.7,0,0,0.976756907
8,29,5,0,0,27.2,2.9,0,27.2,0,0,1.158911741
8,29,6,0,37,27.8,2.8,34.444,27.335,292.965,231.893,1.402107252
8,29,7,6,112,28.3,2.6,108.294,29.665,908.149,834.754,1.339820938
8,29,8,16,241,29.6,2.8,240.937,34.339,1977.885,1879.99,1.329748385
8,29,9,10,306,30.9,2.9,304.28,37.42,2463.428,2353.125,1.569937906
8,29,10,4,379,32.2,3.1,373.748,40.325,2982.662,2858.202,1.662708498
8,29,11,4,381,32.8,3.3,376.308,40.978,2993.217,2868.46,1.772773193
8,29,12,4,506,33.3,3.4,503.761,44.195,3941.503,3788.484,1.91454162
8,29,13,2,438,33.9,3.6,432.077,43.322,3395.875,3259.492,2.062032282
8,29,14,1,373,33.5,4.1,365.095,40.984,2903.925,2781.671,2.156561927
8,29,15,221,355,33.2,4.7,517.468,43.176,4055.819,3899.186,2.364611209
8,29,16,170,240,32.8,5.2,326.535,38.853,2590.494,2476.812,2.744260866
8,29,17,27,168,32.2,4.7,167.67,35.122,1360.984,1277.693,2.705769226
8,29,18,17,32,31.7,4.1,30.661,31.588,250.41,190.143,2.627370512
8,29,19,0,0,31.1,3.6,0,31.1,0,0,2.677266608
8,29,20,0,0,30.7,3.6,0,30.7,0,0,2.677090602
8,29,21,0,0,30.4,3.6,0,30.4,0,0,2.282837386
8,29,22,0,0,30,3.6,0,30,0,0,1.884112192
8,29,23,0,0,29.8,3.3,0,29.8,0,0,1.49570077
8,30,0,0,0,29.6,2.9,0,29.6,0,0,1.302365517
8,30,1,0,0,29.4,2.6,0,29.4,0,0,1.195808454
8,30,2,0,0,28.5,2.4,0,28.5,0,0,1.106087758
8,30,3,0,0,27.6,2.3,0,27.6,0,0,1.035540409
8,30,4,0,0,26.7,2.1,0,26.7,0,0,1.035247374
8,30,5,0,0,27.4,2.1,0,27.4,0,0,1.263860627
8,30,6,105,33,28.2,2.1,36.152,27.728,271.603,210.936,1.524201639
8,30,7,437,78,28.9,2.1,209.191,33.008,1533.332,1446.092,1.395722411
8,30,8,649,114,30.4,2.1,464.026,41.539,3554.388,3413.277,1.386657477
8,30,9,730,143,31.8,2.1,686.714,49.13,5192.795,4997.794,1.727614125
8,30,10,812,164,33.3,2.1,892.759,56.11,6544.933,6298.568,1.885341906
8,30,11,830,177,34.8,2.8,1002.785,58.678,7257.692,6981.742,2.129148628
8,30,12,842,181,36.3,3.4,1045.585,59.896,7517.186,7230.036,2.429219493
8,30,13,840,178,37.8,4.1,1010.697,59.41,7284.864,7007.752,2.786121978
8,30,14,819,155,37.8,3.4,884.333,58.037,6413.282,6172.191,3.071525002
8,30,15,771,136,37.8,2.8,701.9,54.991,5138.288,4945.227,3.35590755
8,30,16,695,103,37.8,2.1,468.897,50.455,3414.56,3277.624,3.880193201
8,30,17,518,70,37.2,2.3,218.164,42.84,1489.238,1403.018,3.818407406
8,30,18,143,32,36.7,2.4,35.8,37.096,248.523,188.291,3.675381915
8,30,19,0,0,36.1,2.6,0,36.1,0,0,3.575802246
8,30,20,0,0,34.4,2.6,0,34.4,0,0,3.350740642
8,30,21,0,0,32.8,2.6,0,32.8,0,0,2.742960783
8,30,22,0,0,31.1,2.6,0,31.1,0,0,2.173814258
8,30,23,0,0,30.5,2.1,0,30.5,0,0,1.68469392
8,31,0,0,0,30,1.5,0,30,0,0,1.42221645
8,31,1,0,0,29.4,1,0,29.4,0,0,1.249399407
8,31,2,0,0,28.7,1.5,0,28.7,0,0,1.135933522
8,31,3,0,0,27.9,2.1,0,27.9,0,0,1.049989449
8,31,4,0,0,27.2,2.6,0,27.2,0,0,1.046406601
8,31,5,0,0,28.1,2.9,0,28.1,0,0,1.221178188
8,31,6,162,32,29.1,3.3,38.433,28.79,269.554,208.926,1.466261307
8,31,7,537,69,30,3.6,229.697,33.987,1649.841,1559.873,1.418032021
8,31,8,706,101,31.9,2.9,480.88,42.484,3659.382,3515.092,1.450017714
8,31,9,795,126,33.7,2.2,715.075,51.505,5337.207,5137.018,1.875943922
8,31,10,841,142,35.6,1.5,895.668,60.466,6408.482,6167.583,2.058663222
8,31,11,860,161,36.9,2.4,1015.404,62.055,7210.407,6936.473,2.331117853
8,31,12,867,165,38.1,3.2,1053.829,62.277,7475.021,7189.706,2.658749749
8,31,13,852,175,39.4,4.1,1018.686,61.15,7270.769,6994.26,3.043084369
8,31,14,836,150,39.4,4.5,893.048,58.043,6475.945,6232.351,3.31744451
8,31,15,789,132,39.4,4.8,708.08,53.929,5212.349,5016.649,3.661173681
8,31,16,709,100,39.4,5.2,471.625,48.62,3464.777,3326.349,3.967485877
8,31,17,433,87,37.6,5.4,208.579,41.389,1461.201,1375.626,3.882011539
8,31,18,122,28,34.5,5.2,31.255,34.53,220.581,160.874,3.463335905
8,31,19,0,0,32.1,5.1,0,32.1,0,0,3.190487795
8,31,20,0,0,30.6,4.6,0,30.6,0,0,2.96400611
8,31,21,0,0,29.4,4.1,0,29.4,0,0,2.408666114
8,31,22,0,0,28.5,3.8,0,28.5,0,0,1.9065193
8,31,23,0,0,28,3.7,0,28,0,0,1.453737357
9,1,0,0,0,27.2,3.7,0,27.2,0,0,1.207074259
9,1,1,0,0,26.9,3.8,0,26.9,0,0,1.064908419
9,1,2,0,0,26.2,3.7,0,26.2,0,0,0.9721454
9,1,3,0,0,25.8,3.9,0,25.8,0,0,0.915826745
9,1,4,0,0,25.7,4,0,25.7,0,0,0.94398283
9,1,5,0,0,24.4,4,0,24.4,0,0,1.088774731
9,1,6,45,45,24.4,3.1,43.662,24.052,361.473,299.092,1.331859278
9,1,7,397,90,26.1,1,207.917,30.96,1556.369,1468.594,1.276940733
9,1,8,648,123,27.8,4.6,473.056,36.632,3717.012,3570.961,1.247243515
9,1,9,892,75,28.9,4.6,728.964,43.339,5674.447,5461.864,1.47645484
9,1,10,926,86,30,3.6,906.312,49.94,6868.683,6609.094,1.592649043
9,1,11,947,92,32.2,3.6,1020.682,54.803,7546.89,7258.443,1.797079879
9,1,12,959,94,33.3,2.1,1063.99,60.948,7604.229,7313.27,2.000894741
9,1,13,953,96,34.4,4.1,1026.838,56.434,7524.487,7237.019,2.257559482
9,1,14,935,96,35,3.1,917.351,56.624,6703.601,6450.799,2.545530598
9,1,15,899,82,35,2.1,731.261,54.548,5359.479,5158.483,2.845561869
9,1,16,799,74,35,3.1,490.335,46.71,3625.872,3482.6,3.387813865
9,1,17,653,44,33.9,2.6,228.377,39.528,1533.684,1446.436,3.352556899
9,1,18,73,31,33.3,3.1,31.95,33.437,242.121,182.009,3.300227088
9,1,19,0,0,32.2,0,0,32.2,0,0,3.260537209
9,1,20,0,0,31.7,1.5,0,31.7,0,0,2.979320657
9,1,21,0,0,30,0,0,30,0,0,2.428281674
9,1,22,0,0,27.8,2.1,0,27.8,0,0,1.875000027
9,1,23,0,0,27.2,2.1,0,27.2,0,0,1.41545513
9,2,0,0,0,26.7,2.1,0,26.7,0,0,1.178606399
9,2,1,0,0,25.6,2.6,0,25.6,0,0,1.006625565
9,2,2,0,0,26.7,3.1,0,26.7,0,0,0.954172841
9,2,3,0,0,25,3.1,0,25,0,0,0.869630455
9,2,4,0,0,24.4,3.6,0,24.4,0,0,0.882448719
9,2,5,0,0,23.9,3.1,0,23.9,0,0,1.042439509
9,2,6,228,28,24.4,3.6,39.481,23.979,260.39,199.935,1.315015285
9,2,7,638,44,26.7,4.6,234.58,30.379,1673.724,1583.191,1.292654244
9,2,8,808,71,28.9,5.2,503.463,37.786,3909.928,3757.899,1.302952654
9,2,9,881,82,30.6,3.6,728.659,46.345,5585.061,5375.8,1.619832366
9,2,10,926,86,31.7,1.5,906.399,57.035,6609.825,6360.837,1.742774409
9,2,11,944,93,33.3,1.5,1018.709,61.874,7241.192,6965.947,1.959541151
9,2,12,949,94,33.9,4.1,1053.552,56.396,7723.456,7427.238,2.194970407
9,2,13,944,92,35,2.1,1013.104,61.481,7217.156,6942.935,2.45769974
9,2,14,935,86,36.1,2.6,905.554,58.565,6546.075,6299.664,2.806068283
9,2,15,790,138,36.7,1.5,714.925,57.581,5157.841,4964.085,3.211588309
9,2,16,704,87,36.7,3.6,453.916,47.035,3356.624,3221.398,3.820282375
9,2,17,390,91,36.1,4.6,199.518,40.038,1417.187,1332.62,3.806352509
9,2,18,64,37,35,3.6,37.026,35.218,284.23,223.324,3.65395907
9,2,19,0,0,33.3,2.1,0,33.3,0,0,3.516321846
9,2,20,0,0,31.1,0,0,31.1,0,0,3.07082298
9,2,21,0,0,32.2,2.1,0,32.2,0,0,2.638801025
9,2,22,0,0,30,0,0,30,0,0,2.070953337
9,2,23,0,0,28.9,2.1,0,28.9,0,0,1.566149917
9,3,0,0,0,27.8,2.1,0,27.8,0,0,1.291032944
